,filename,sr,class,length
2828,knf_02049_00884531173.wav,22050,kan,1
2829,knf_02049_00917227154.wav,22050,kan,1
2830,knf_02049_00925256904.wav,22050,kan,1
2831,knf_02049_00926838360.wav,22050,kan,1
2832,knf_02049_00929333635.wav,22050,kan,1
2833,knf_02049_00949386512.wav,22050,kan,1
2834,knf_02049_00955048491.wav,22050,kan,1
2835,knf_02049_00969520543.wav,22050,kan,1
2836,knf_02049_00978455746.wav,22050,kan,1
2837,knf_02049_01005048753.wav,22050,kan,1
2838,knf_02049_01018986065.wav,22050,kan,1
2839,knf_02049_01035225567.wav,22050,kan,1
2840,knf_02049_01051322279.wav,22050,kan,1
2841,knf_02049_01094623181.wav,22050,kan,1
2842,knf_02049_01099897230.wav,22050,kan,1
2843,knf_02049_01100022288.wav,22050,kan,1
2844,knf_02049_01100697561.wav,22050,kan,1
2845,knf_02049_01114602536.wav,22050,kan,1
2846,knf_02049_01115409639.wav,22050,kan,1
2847,knf_02049_01121197435.wav,22050,kan,1
2848,knf_02049_01131229937.wav,22050,kan,1
2849,knf_02049_01134545257.wav,22050,kan,1
2850,knf_02049_01135612267.wav,22050,kan,1
2851,knf_02049_01141566850.wav,22050,kan,1
2852,knf_02049_01159671371.wav,22050,kan,1
2853,knf_02049_01166552263.wav,22050,kan,1
2854,knf_02049_01167287572.wav,22050,kan,1
2855,knf_02049_01171169594.wav,22050,kan,1
2856,knf_02049_01190399184.wav,22050,kan,1
2857,knf_02049_01196278787.wav,22050,kan,1
2858,knf_02049_01208426668.wav,22050,kan,1
2859,knf_02049_01227790267.wav,22050,kan,1
2860,knf_02049_01241074587.wav,22050,kan,1
2861,knf_02049_01280193908.wav,22050,kan,1
2862,knf_02049_01299436942.wav,22050,kan,1
2863,knf_02049_01320685475.wav,22050,kan,1
2864,knf_02049_01327712190.wav,22050,kan,1
2865,knf_02049_01327856958.wav,22050,kan,1
2866,knf_02049_01333217901.wav,22050,kan,1
2867,knf_02049_01362802926.wav,22050,kan,1
2868,knf_02049_01379656060.wav,22050,kan,1
2869,knf_02049_01388825157.wav,22050,kan,1
2870,knf_02049_01401337782.wav,22050,kan,1
2871,knf_02049_01436002949.wav,22050,kan,1
2872,knf_02049_01436073863.wav,22050,kan,1
2873,knf_02049_01455855265.wav,22050,kan,1
2874,knf_02049_01485448982.wav,22050,kan,1
2875,knf_02049_01506091724.wav,22050,kan,1
2876,knf_02049_01506605780.wav,22050,kan,1
2877,knf_02049_01527335993.wav,22050,kan,1
2878,knf_02049_01540333787.wav,22050,kan,1
2879,knf_02049_01564926311.wav,22050,kan,1
2880,knf_02049_01565976349.wav,22050,kan,1
2881,knf_02049_01590486829.wav,22050,kan,1
2882,knf_02049_01602500771.wav,22050,kan,1
2883,knf_02049_01606011364.wav,22050,kan,1
2884,knf_02049_01616287718.wav,22050,kan,1
2885,knf_02049_01622797463.wav,22050,kan,1
2886,knf_02049_01630119764.wav,22050,kan,1
2887,knf_02049_01653762840.wav,22050,kan,1
2888,knf_02049_01656371997.wav,22050,kan,1
2889,knf_02049_01659718856.wav,22050,kan,1
2890,knf_02049_01671762434.wav,22050,kan,1
2891,knf_02049_01681226977.wav,22050,kan,1
2892,knf_02049_01735356079.wav,22050,kan,1
2893,knf_02049_01756283961.wav,22050,kan,1
2894,knf_02049_01758692417.wav,22050,kan,1
2895,knf_02049_01784472631.wav,22050,kan,1
2896,knf_02049_01797979462.wav,22050,kan,1
2897,knf_02049_01805310413.wav,22050,kan,1
2898,knf_02049_01817507257.wav,22050,kan,1
2899,knf_02049_01830064683.wav,22050,kan,1
2900,knf_02049_01837170441.wav,22050,kan,1
2901,knf_02049_01852429109.wav,22050,kan,1
2902,knf_02049_01891377115.wav,22050,kan,1
2903,knf_02049_01918728584.wav,22050,kan,1
2904,knf_02049_01941276478.wav,22050,kan,1
2905,knf_02049_01948040247.wav,22050,kan,1
2906,knf_02049_01955479682.wav,22050,kan,1
2907,knf_02049_01960527335.wav,22050,kan,1
2908,knf_02049_02010544768.wav,22050,kan,1
2909,knf_02049_02017949495.wav,22050,kan,1
2910,knf_02049_02022661953.wav,22050,kan,1
2911,knf_02049_02025772085.wav,22050,kan,1
2912,knf_02049_02030491171.wav,22050,kan,1
2913,knf_02049_02066012488.wav,22050,kan,1
2914,knf_02049_02074130185.wav,22050,kan,1
2915,knf_02173_00033495916.wav,22050,kan,1
2916,knf_02173_00057544005.wav,22050,kan,1
2917,knf_02173_00088208001.wav,22050,kan,1
2918,knf_02173_00122457077.wav,22050,kan,1
2919,knf_02173_00138162342.wav,22050,kan,1
2920,knf_02173_00139205160.wav,22050,kan,1
2921,knf_02173_00196015523.wav,22050,kan,1
2922,knf_02173_00202020282.wav,22050,kan,1
2923,knf_02173_00206150339.wav,22050,kan,1
2924,knf_02173_00340323820.wav,22050,kan,1
2925,knf_02173_00342109556.wav,22050,kan,1
2926,knf_02173_00344793667.wav,22050,kan,1
2927,knf_02173_00362810912.wav,22050,kan,1
2928,knf_02173_00367737628.wav,22050,kan,1
2929,knf_02173_00407124224.wav,22050,kan,1
2930,knf_02173_00415744046.wav,22050,kan,1
2931,knf_02173_00443882390.wav,22050,kan,1
2932,knf_02173_00467249843.wav,22050,kan,1
2933,knf_02173_00468151567.wav,22050,kan,1
2934,knf_02173_00488245073.wav,22050,kan,1
2935,knf_02173_00496526039.wav,22050,kan,1
2936,knf_02173_00540081033.wav,22050,kan,1
2937,knf_02173_00576758601.wav,22050,kan,1
2938,knf_02173_00578884336.wav,22050,kan,1
2939,knf_02173_00637379232.wav,22050,kan,1
2940,knf_02173_00639662309.wav,22050,kan,1
2941,knf_02173_00653450508.wav,22050,kan,1
2942,knf_02173_00674825092.wav,22050,kan,1
2943,knf_02173_00697542189.wav,22050,kan,1
2944,knf_02173_00723849176.wav,22050,kan,1
2945,knf_02173_00794722481.wav,22050,kan,1
2946,knf_02173_00798528092.wav,22050,kan,1
2947,knf_02173_00835003275.wav,22050,kan,1
2948,knf_02173_00959165063.wav,22050,kan,1
2949,knf_02173_00984091240.wav,22050,kan,1
2950,knf_02173_01024880075.wav,22050,kan,1
2951,knf_02173_01025396821.wav,22050,kan,1
2952,knf_02173_01036221791.wav,22050,kan,1
2953,knf_02173_01051529348.wav,22050,kan,1
2954,knf_02173_01143477702.wav,22050,kan,1
2955,knf_02173_01201399797.wav,22050,kan,1
2956,knf_02173_01202990658.wav,22050,kan,1
2957,knf_02173_01213438783.wav,22050,kan,1
2958,knf_02173_01238306218.wav,22050,kan,1
2959,knf_02173_01238715377.wav,22050,kan,1
2960,knf_02173_01280732696.wav,22050,kan,1
2961,knf_02173_01290610293.wav,22050,kan,1
2962,knf_02173_01302145834.wav,22050,kan,1
2963,knf_02173_01316758156.wav,22050,kan,1
2964,knf_02173_01338750458.wav,22050,kan,1
2965,knf_02173_01384013544.wav,22050,kan,1
2966,knf_02173_01426164453.wav,22050,kan,1
2967,knf_02173_01462699793.wav,22050,kan,1
2968,knf_02173_01471355084.wav,22050,kan,1
2969,knf_02173_01473678959.wav,22050,kan,1
2970,knf_02173_01479053314.wav,22050,kan,1
2971,knf_02173_01515086974.wav,22050,kan,1
2972,knf_02173_01517397089.wav,22050,kan,1
2973,knf_02173_01534358530.wav,22050,kan,1
2974,knf_02173_01586511332.wav,22050,kan,1
2975,knf_02173_01622533713.wav,22050,kan,1
2976,knf_02173_01685607849.wav,22050,kan,1
2977,knf_02173_01694567344.wav,22050,kan,1
2978,knf_02173_01702301784.wav,22050,kan,1
2979,knf_02173_01733643350.wav,22050,kan,1
2980,knf_02173_01743189140.wav,22050,kan,1
2981,knf_02173_01795538438.wav,22050,kan,1
2982,knf_02173_01796255698.wav,22050,kan,1
2983,knf_02173_01800944506.wav,22050,kan,1
2984,knf_02173_01811175244.wav,22050,kan,1
2985,knf_02173_01890660957.wav,22050,kan,1
2986,knf_02173_01915890064.wav,22050,kan,1
2987,knf_02173_01953918173.wav,22050,kan,1
2988,knf_02173_01966264209.wav,22050,kan,1
2989,knf_02173_01997694542.wav,22050,kan,1
2990,knf_02173_02031667415.wav,22050,kan,1
2991,knf_02173_02039404117.wav,22050,kan,1
2992,knf_02173_02060046448.wav,22050,kan,1
2993,knf_02173_02060490828.wav,22050,kan,1
2994,knf_02173_02078815617.wav,22050,kan,1
2995,knf_02173_02117182763.wav,22050,kan,1
2996,knf_02173_02118682307.wav,22050,kan,1
2997,knf_02173_02143725303.wav,22050,kan,1
2998,knf_02173_02145812735.wav,22050,kan,1
2999,knf_03271_00025998420.wav,22050,kan,1
3000,knf_03271_00042331380.wav,22050,kan,1
3001,knf_03271_00043663445.wav,22050,kan,1
3002,knf_03271_00043820977.wav,22050,kan,1
3003,knf_03271_00090194723.wav,22050,kan,1
3004,knf_03271_00093054286.wav,22050,kan,1
3005,knf_03271_00097342154.wav,22050,kan,1
3006,knf_03271_00149014152.wav,22050,kan,1
3007,knf_03271_00151234150.wav,22050,kan,1
3008,knf_03271_00152215713.wav,22050,kan,1
3009,knf_03271_00153387778.wav,22050,kan,1
3010,knf_03271_00190239329.wav,22050,kan,1
3011,knf_03271_00196653602.wav,22050,kan,1
3012,knf_03271_00198688042.wav,22050,kan,1
3013,knf_03271_00199234154.wav,22050,kan,1
3014,knf_03271_00201972127.wav,22050,kan,1
3015,knf_03271_00309903976.wav,22050,kan,1
3016,knf_03271_00399068828.wav,22050,kan,1
3017,knf_03271_00453494266.wav,22050,kan,1
3018,knf_03271_00467902810.wav,22050,kan,1
3019,knf_03271_00478088750.wav,22050,kan,1
3020,knf_03271_00482818944.wav,22050,kan,1
3021,knf_03271_00483539240.wav,22050,kan,1
3022,knf_03271_00496844361.wav,22050,kan,1
3023,knf_03271_00533204497.wav,22050,kan,1
3024,knf_03271_00571235354.wav,22050,kan,1
3025,knf_03271_00614474490.wav,22050,kan,1
3026,knf_03271_00628444069.wav,22050,kan,1
3027,knf_03271_00663574874.wav,22050,kan,1
3028,knf_03271_00723844995.wav,22050,kan,1
3029,knf_03271_00731542457.wav,22050,kan,1
3030,knf_03271_00737720506.wav,22050,kan,1
3031,knf_03271_00759957145.wav,22050,kan,1
3032,knf_03271_00790695090.wav,22050,kan,1
3033,knf_03271_00852544794.wav,22050,kan,1
3034,knf_03271_00859525299.wav,22050,kan,1
3035,knf_03271_00868638910.wav,22050,kan,1
3036,knf_03271_00901289889.wav,22050,kan,1
3037,knf_03271_00937789286.wav,22050,kan,1
3038,knf_03271_00978895227.wav,22050,kan,1
3039,knf_03271_01007112044.wav,22050,kan,1
3040,knf_03271_01013542580.wav,22050,kan,1
3041,knf_03271_01015501274.wav,22050,kan,1
3042,knf_03271_01033084472.wav,22050,kan,1
3043,knf_03271_01079399365.wav,22050,kan,1
3044,knf_03271_01103520645.wav,22050,kan,1
3045,knf_03271_01125070186.wav,22050,kan,1
3046,knf_03271_01127473733.wav,22050,kan,1
3047,knf_03271_01214483492.wav,22050,kan,1
3048,knf_03271_01236522598.wav,22050,kan,1
3049,knf_03271_01255292169.wav,22050,kan,1
3050,knf_03271_01257049412.wav,22050,kan,1
3051,konkini (1).wav,22050,kon,1
3052,konkini (10).wav,22050,kon,1
3053,konkini (11).wav,22050,kon,1
3054,konkini (12).wav,22050,kon,1
3055,konkini (13).wav,22050,kon,1
3056,konkini (14).wav,22050,kon,1
3057,konkini (15).wav,22050,kon,1
3058,konkini (16).wav,22050,kon,1
3059,konkini (17).wav,22050,kon,1
3060,konkini (18).wav,22050,kon,1
3061,konkini (19).wav,22050,kon,1
3062,konkini (2).wav,22050,kon,1
3063,konkini (20).wav,22050,kon,1
3064,konkini (21).wav,22050,kon,1
3065,konkini (22).wav,22050,kon,1
3066,konkini (23).wav,22050,kon,1
3067,konkini (24).wav,22050,kon,1
3068,konkini (25).wav,22050,kon,1
3069,konkini (26).wav,22050,kon,1
3070,konkini (27).wav,22050,kon,1
3071,konkini (28).wav,22050,kon,1
3072,konkini (29).wav,22050,kon,1
3073,konkini (3).wav,22050,kon,1
3074,konkini (30).wav,22050,kon,1
3075,konkini (31).wav,22050,kon,1
3076,konkini (32).wav,22050,kon,1
3077,konkini (33).wav,22050,kon,1
3078,konkini (34).wav,22050,kon,1
3079,konkini (35).wav,22050,kon,1
3080,konkini (36).wav,22050,kon,1
3081,konkini (37).wav,22050,kon,1
3082,konkini (38).wav,22050,kon,1
3083,konkini (39).wav,22050,kon,1
3084,konkini (4).wav,22050,kon,1
3085,konkini (40).wav,22050,kon,1
3086,konkini (41).wav,22050,kon,1
3087,konkini (42).wav,22050,kon,1
3088,konkini (43).wav,22050,kon,1
3089,konkini (44).wav,22050,kon,1
3090,konkini (45).wav,22050,kon,1
3091,konkini (46).wav,22050,kon,1
3092,konkini (47).wav,22050,kon,1
3093,konkini (48).wav,22050,kon,1
3094,konkini (49).wav,22050,kon,1
3095,konkini (5).wav,22050,kon,1
3096,konkini (50).wav,22050,kon,1
3097,konkini (51).wav,22050,kon,1
3098,konkini (52).wav,22050,kon,1
3099,konkini (53).wav,22050,kon,1
3100,konkini (54).wav,22050,kon,1
3101,konkini (6).wav,22050,kon,1
3102,konkini (7).wav,22050,kon,1
3103,konkini (8).wav,22050,kon,1
3104,konkini (9).wav,22050,kon,1
3105,malayalam (910).wav,22050,mal,1
3106,malayalam (911).wav,22050,mal,1
3107,malayalam (912).wav,22050,mal,1
3108,malayalam (913).wav,22050,mal,1
3109,malayalam (914).wav,22050,mal,1
3110,malayalam (915).wav,22050,mal,1
3111,malayalam (916).wav,22050,mal,1
3112,malayalam (917).wav,22050,mal,1
3113,malayalam (918).wav,22050,mal,1
3114,malayalam (919).wav,22050,mal,1
3115,malayalam (920).wav,22050,mal,1
3116,malayalam (921).wav,22050,mal,1
3117,malayalam (922).wav,22050,mal,1
3118,malayalam (923).wav,22050,mal,1
3119,malayalam (924).wav,22050,mal,1
3120,malayalam (925).wav,22050,mal,1
3121,malayalam (926).wav,22050,mal,1
3122,malayalam (927).wav,22050,mal,1
3123,malayalam (931).wav,22050,mal,1
3124,malayalam (932).wav,22050,mal,1
3125,malayalam (933).wav,22050,mal,1
3126,malayalam (934).wav,22050,mal,1
3127,malayalam (935).wav,22050,mal,1
3128,malayalam (936).wav,22050,mal,1
3129,malayalam (937).wav,22050,mal,1
3130,malayalam (938).wav,22050,mal,1
3131,malayalam (939).wav,22050,mal,1
3132,malayalam (940).wav,22050,mal,1
3133,malayalam (941).wav,22050,mal,1
3134,malayalam (942).wav,22050,mal,1
3135,malayalam (943).wav,22050,mal,1
3136,malayalam (944).wav,22050,mal,1
3137,malayalam (945).wav,22050,mal,1
3138,malayalam (946).wav,22050,mal,1
3139,malayalam (947).wav,22050,mal,1
3140,malayalam (948).wav,22050,mal,1
3141,malayalam (949).wav,22050,mal,1
3142,malayalam (950).wav,22050,mal,1
3143,malayalam (951).wav,22050,mal,1
3144,malayalam (952).wav,22050,mal,1
3145,malayalam (953).wav,22050,mal,1
3146,malayalam (954).wav,22050,mal,1
3147,malayalam (956).wav,22050,mal,1
3148,malayalam (957).wav,22050,mal,1
3149,malayalam (958).wav,22050,mal,1
3150,malayalam (959).wav,22050,mal,1
3151,malayalam (960).wav,22050,mal,1
3152,malayalam (961).wav,22050,mal,1
3153,malayalam (977) (1).wav,22050,mal,1
3154,malayalam (977).wav,22050,mal,1
3155,malayalam (978).wav,22050,mal,1
3156,malayalam (979).wav,22050,mal,1
3157,malayalam (980).wav,22050,mal,1
3158,malayalam (981).wav,22050,mal,1
3159,marathi (1).wav,22050,mar,1
3160,marathi (10).wav,22050,mar,1
3161,marathi (11).wav,22050,mar,1
3162,marathi (12).wav,22050,mar,1
3163,marathi (13).wav,22050,mar,1
3164,marathi (14).wav,22050,mar,1
3165,marathi (15).wav,22050,mar,1
3166,marathi (16).wav,22050,mar,1
3167,marathi (17).wav,22050,mar,1
3168,marathi (18).wav,22050,mar,1
3169,marathi (19).wav,22050,mar,1
3170,marathi (2).wav,22050,mar,1
3171,marathi (20).wav,22050,mar,1
3172,marathi (21).wav,22050,mar,1
3173,marathi (22).wav,22050,mar,1
3174,marathi (23).wav,22050,mar,1
3175,marathi (24).wav,22050,mar,1
3176,marathi (25).wav,22050,mar,1
3177,marathi (26).wav,22050,mar,1
3178,marathi (27).wav,22050,mar,1
3179,marathi (28).wav,22050,mar,1
3180,marathi (29).wav,22050,mar,1
3181,marathi (3).wav,22050,mar,1
3182,marathi (30).wav,22050,mar,1
3183,marathi (31).wav,22050,mar,1
3184,marathi (32).wav,22050,mar,1
3185,marathi (33).wav,22050,mar,1
3186,marathi (34).wav,22050,mar,1
3187,marathi (35).wav,22050,mar,1
3188,marathi (36).wav,22050,mar,1
3189,marathi (37).wav,22050,mar,1
3190,marathi (38).wav,22050,mar,1
3191,marathi (39).wav,22050,mar,1
3192,marathi (4).wav,22050,mar,1
3193,marathi (40).wav,22050,mar,1
3194,marathi (41).wav,22050,mar,1
3195,marathi (42).wav,22050,mar,1
3196,marathi (43).wav,22050,mar,1
3197,marathi (44).wav,22050,mar,1
3198,marathi (45).wav,22050,mar,1
3199,marathi (46).wav,22050,mar,1
3200,marathi (47).wav,22050,mar,1
3201,marathi (48).wav,22050,mar,1
3202,marathi (49).wav,22050,mar,1
3203,marathi (5).wav,22050,mar,1
3204,marathi (50).wav,22050,mar,1
3205,marathi (6).wav,22050,mar,1
3206,marathi (7).wav,22050,mar,1
3207,marathi (8).wav,22050,mar,1
3208,marathi (9).wav,22050,mar,1
3209,tag_00023_00002135809.wav,22050,Tam,1
3210,tag_00023_00042942184.wav,22050,Tam,1
3211,tag_00023_00212659563.wav,22050,Tam,1
3212,tag_00023_00316056243.wav,22050,Tam,1
3213,tag_00023_00397654232.wav,22050,Tam,1
3214,tag_00023_00521679466.wav,22050,Tam,1
3215,tag_00023_00886030569.wav,22050,Tam,1
3216,tag_00023_00956204225.wav,22050,Tam,1
3217,tag_00023_01062161119.wav,22050,Tam,1
3218,tag_00023_01161526844.wav,22050,Tam,1
3219,tag_00023_01251779802.wav,22050,Tam,1
3220,tag_00023_01302213430.wav,22050,Tam,1
3221,tag_00023_01303644101.wav,22050,Tam,1
3222,tag_00023_01325972016.wav,22050,Tam,1
3223,tag_00023_01353397975.wav,22050,Tam,1
3224,tag_00023_01871221485.wav,22050,Tam,1
3225,tag_00023_01877087192.wav,22050,Tam,1
3226,tag_00023_01974238609.wav,22050,Tam,1
3227,tag_00023_02115796273.wav,22050,Tam,1
3228,tag_00535_00561314966.wav,22050,Tam,1
3229,tag_00535_00940402374.wav,22050,Tam,1
3230,tag_00535_01113929511.wav,22050,Tam,1
3231,tag_00535_01186341985.wav,22050,Tam,1
3232,tag_00535_01298795409.wav,22050,Tam,1
3233,tag_00535_01307515094.wav,22050,Tam,1
3234,tag_00535_01453903301.wav,22050,Tam,1
3235,tag_00535_01468366535.wav,22050,Tam,1
3236,tag_00535_01528347665.wav,22050,Tam,1
3237,tag_00535_01534306852.wav,22050,Tam,1
3238,tag_00535_01699980418.wav,22050,Tam,1
3239,tag_00535_01758414085.wav,22050,Tam,1
3240,tag_00535_01833823293.wav,22050,Tam,1
3241,tag_00535_01879213624.wav,22050,Tam,1
3242,tag_00929_00026753166.wav,22050,Tam,1
3243,tag_00929_00081963940.wav,22050,Tam,1
3244,tag_00929_00087897397.wav,22050,Tam,1
3245,tag_00929_00096997422.wav,22050,Tam,1
3246,tag_00929_00110136847.wav,22050,Tam,1
3247,tag_00929_00147250101.wav,22050,Tam,1
3248,tag_00929_00174917991.wav,22050,Tam,1
3249,tag_00929_00212721317.wav,22050,Tam,1
3250,tag_00929_00386605758.wav,22050,Tam,1
3251,tag_00929_00465573621.wav,22050,Tam,1
3252,tag_00929_00500941051.wav,22050,Tam,1
3253,tag_00929_00502464204.wav,22050,Tam,1
3254,tag_00929_00597988780.wav,22050,Tam,1
3255,tag_00929_00746203545.wav,22050,Tam,1
3256,tag_00929_00747285202.wav,22050,Tam,1
3257,tag_00929_00759579981.wav,22050,Tam,1
3258,tag_00929_00760813236.wav,22050,Tam,1
3259,tag_00929_00799544431.wav,22050,Tam,1
3260,tag_00929_00854116836.wav,22050,Tam,1
3261,tag_00929_00868248940.wav,22050,Tam,1
3262,tag_00929_00900930222.wav,22050,Tam,1
3263,tag_00929_00917837280.wav,22050,Tam,1
3264,tag_00929_01107815737.wav,22050,Tam,1
3265,tag_00929_01121076470.wav,22050,Tam,1
3266,tag_00929_01140882857.wav,22050,Tam,1
3267,tag_00929_01144254561.wav,22050,Tam,1
3268,tag_00929_01152256158.wav,22050,Tam,1
3269,tag_00929_01197419529.wav,22050,Tam,1
3270,tag_00929_01254063137.wav,22050,Tam,1
3271,tag_00929_01264475885.wav,22050,Tam,1
3272,tag_00929_01264930172.wav,22050,Tam,1
3273,tag_00929_01298739498.wav,22050,Tam,1
3274,tag_00929_01304890929.wav,22050,Tam,1
3275,tag_00929_01314098325.wav,22050,Tam,1
3276,tag_00929_01437590600.wav,22050,Tam,1
3277,tag_00929_01461563229.wav,22050,Tam,1
3278,tag_00929_01479207795.wav,22050,Tam,1
3279,tag_00929_01493637070.wav,22050,Tam,1
3280,tag_00929_01513432843.wav,22050,Tam,1
3281,tag_00929_01595554958.wav,22050,Tam,1
3282,tag_00929_01595866645.wav,22050,Tam,1
3283,tag_00929_01604146377.wav,22050,Tam,1
3284,tag_00929_01686961134.wav,22050,Tam,1
3285,tag_00929_01707882047.wav,22050,Tam,1
3286,tag_00929_01809823209.wav,22050,Tam,1
3287,tag_00929_01813924194.wav,22050,Tam,1
3288,tag_00929_01816271981.wav,22050,Tam,1
3289,tag_00929_01892776301.wav,22050,Tam,1
3290,tag_00929_01896452070.wav,22050,Tam,1
3291,tag_00929_01940023050.wav,22050,Tam,1
3292,tag_00929_01980643343.wav,22050,Tam,1
3293,tag_00929_01986440261.wav,22050,Tam,1
3294,tag_00929_01989800995.wav,22050,Tam,1
3295,tag_00929_02013944626.wav,22050,Tam,1
3296,tag_00929_02069219482.wav,22050,Tam,1
3297,tag_00929_02125233502.wav,22050,Tam,1
3298,tag_01181_00009235482.wav,22050,Tam,1
3299,tag_01181_00013217575.wav,22050,Tam,1
3300,tag_01181_00026974472.wav,22050,Tam,1
3301,tag_01181_00057306785.wav,22050,Tam,1
3302,tag_01181_00100824646.wav,22050,Tam,1
3303,tag_01181_00101067840.wav,22050,Tam,1
3304,tag_01181_00107163919.wav,22050,Tam,1
3305,tag_01181_00109225058.wav,22050,Tam,1
3306,tag_01181_00146166583.wav,22050,Tam,1
3307,tag_01181_00150369286.wav,22050,Tam,1
3308,tag_01181_00155651147.wav,22050,Tam,1
3309,tag_01181_00159168182.wav,22050,Tam,1
3310,tag_01181_00162469795.wav,22050,Tam,1
3311,tag_01181_00186142371.wav,22050,Tam,1
3312,tag_01181_00193073377.wav,22050,Tam,1
3313,tag_01181_00225478318.wav,22050,Tam,1
3314,tag_01181_00235635601.wav,22050,Tam,1
3315,tag_01181_00244258392.wav,22050,Tam,1
3316,tag_01181_00277172623.wav,22050,Tam,1
3317,tag_01181_00299534725.wav,22050,Tam,1
3318,tag_01181_00306286161.wav,22050,Tam,1
3319,tag_01181_00332414667.wav,22050,Tam,1
3320,tag_01181_00340469159.wav,22050,Tam,1
3321,tag_01181_00368180352.wav,22050,Tam,1
3322,tag_01181_00378428401.wav,22050,Tam,1
3323,tag_01181_00383937684.wav,22050,Tam,1
3324,tag_01181_00389379455.wav,22050,Tam,1
3325,tag_01181_00443462122.wav,22050,Tam,1
3326,tag_01181_00482742166.wav,22050,Tam,1
3327,tag_01181_00499025957.wav,22050,Tam,1
3328,tag_01181_00499671518.wav,22050,Tam,1
3329,tag_01181_00533201652.wav,22050,Tam,1
3330,tag_01181_00537606691.wav,22050,Tam,1
3331,tag_01181_00564422071.wav,22050,Tam,1
3332,tag_01181_00570681376.wav,22050,Tam,1
3333,tag_01181_00600581908.wav,22050,Tam,1
3334,tag_01181_00607365263.wav,22050,Tam,1
3335,tag_01181_00614673383.wav,22050,Tam,1
3336,tag_01181_00623680609.wav,22050,Tam,1
3337,tag_01181_00635861003.wav,22050,Tam,1
3338,tag_01181_00637162690.wav,22050,Tam,1
3339,tag_01181_00653779413.wav,22050,Tam,1
3340,tag_01181_00665306766.wav,22050,Tam,1
3341,tag_01181_00667593620.wav,22050,Tam,1
3342,tag_01181_00669211491.wav,22050,Tam,1
3343,tag_01181_00694281025.wav,22050,Tam,1
3344,tag_01181_00708975658.wav,22050,Tam,1
3345,tag_01181_00738338763.wav,22050,Tam,1
3346,tag_01181_00767181516.wav,22050,Tam,1
3347,tag_01181_00768660565.wav,22050,Tam,1
3348,tag_01181_00780371651.wav,22050,Tam,1
3349,tag_01181_00797828888.wav,22050,Tam,1
3350,tag_01181_00804337771.wav,22050,Tam,1
3351,tag_01181_00807212138.wav,22050,Tam,1
3352,tag_01181_00811424502.wav,22050,Tam,1
3353,tag_01181_00826408363.wav,22050,Tam,1
3354,tag_01181_00836855113.wav,22050,Tam,1
3355,tag_01181_00837103973.wav,22050,Tam,1
3356,tag_01181_00838373491.wav,22050,Tam,1
3357,tag_01181_00842942153.wav,22050,Tam,1
3358,tag_01181_00850696012.wav,22050,Tam,1
3359,tag_01181_00861237477.wav,22050,Tam,1
3360,tag_01181_00897649538.wav,22050,Tam,1
3361,tag_01181_00908225272.wav,22050,Tam,1
3362,tag_01181_00922478683.wav,22050,Tam,1
3363,tag_01181_00933693382.wav,22050,Tam,1
3364,tag_01181_00934880025.wav,22050,Tam,1
3365,tag_01181_00958609181.wav,22050,Tam,1
3366,tag_01181_00959863888.wav,22050,Tam,1
3367,tag_01181_00974390706.wav,22050,Tam,1
3368,tag_01181_01003246731.wav,22050,Tam,1
3369,tag_01181_01005635900.wav,22050,Tam,1
3370,tag_01181_01011172960.wav,22050,Tam,1
3371,tag_01181_01014364186.wav,22050,Tam,1
3372,tag_01181_01023031874.wav,22050,Tam,1
3373,tag_01181_01080744977.wav,22050,Tam,1
3374,tag_01181_01122466522.wav,22050,Tam,1
3375,tag_01181_01131443265.wav,22050,Tam,1
3376,tag_01181_01164906198.wav,22050,Tam,1
3377,tag_01181_01178630713.wav,22050,Tam,1
3378,tag_01181_01241286742.wav,22050,Tam,1
3379,tag_01181_01257329766.wav,22050,Tam,1
3380,tag_01181_01270845215.wav,22050,Tam,1
3381,tag_01181_01283409011.wav,22050,Tam,1
3382,tag_01181_01301153284.wav,22050,Tam,1
3383,tag_01181_01317148139.wav,22050,Tam,1
3384,tag_01181_01326532734.wav,22050,Tam,1
3385,tag_01181_01327368719.wav,22050,Tam,1
3386,tag_01181_01343004795.wav,22050,Tam,1
3387,tag_01181_01383276436.wav,22050,Tam,1
3388,tag_01181_01390446493.wav,22050,Tam,1
3389,tag_01181_01401066152.wav,22050,Tam,1
3390,tag_01181_01407280228.wav,22050,Tam,1
3391,tag_01181_01409223955.wav,22050,Tam,1
3392,tag_01181_01415727348.wav,22050,Tam,1
3393,tag_01181_01417262740.wav,22050,Tam,1
3394,tag_01181_01427330043.wav,22050,Tam,1
3395,tag_01181_01438789132.wav,22050,Tam,1
3396,tag_01181_01444863445.wav,22050,Tam,1
3397,tag_01181_01446441555.wav,22050,Tam,1
3398,tag_01181_01451134987.wav,22050,Tam,1
3399,tag_01181_01479198658.wav,22050,Tam,1
3400,tag_01181_01483435376.wav,22050,Tam,1
3401,tag_01181_01487896216.wav,22050,Tam,1
3402,tag_01181_01511447191.wav,22050,Tam,1
3403,tag_01181_01513824715.wav,22050,Tam,1
3404,tag_01181_01514032560.wav,22050,Tam,1
3405,tag_01181_01521079092.wav,22050,Tam,1
3406,tag_01181_01523203847.wav,22050,Tam,1
3407,tag_01181_01551252351.wav,22050,Tam,1
